frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
112630,8.5507,0.0000,239,60,59,120,102.78,35.82,4.88,0.403,5.8042,17.9593,244.3177,-3.6314,8.5155,0.0000,11.0419,11.0419,0.0000,0.0000,0.0000
112640,8.5509,0.0000,239,60,59,120,102.78,35.94,5.97,0.407,5.8000,17.9852,245.0737,-3.6310,8.3820,0.0000,11.0419,11.0419,0.0000,0.0000,0.0000
112650,8.5510,0.0000,239,60,59,120,102.78,35.93,5.03,0.407,5.8076,18.0444,244.8367,-3.6276,8.4953,0.0000,11.0420,11.0420,0.0000,0.0000,0.0000
112660,8.5513,0.0000,239,60,59,120,102.78,35.74,3.65,0.403,5.9256,18.0353,244.8364,-3.6263,8.4308,0.0000,11.0421,11.0421,0.0000,0.0000,0.0000
112670,8.5515,0.0000,239,60,59,120,103.00,35.73,3.49,0.400,6.0300,17.9703,244.0191,-3.6285,8.5123,0.0000,11.0421,11.0421,0.0000,0.0000,0.0000
112680,8.5517,0.0000,239,60,59,120,103.10,35.76,3.61,0.400,5.9981,17.9114,244.7609,-3.6318,8.5152,0.0000,11.0422,11.0421,0.0000,0.0000,0.0000
112690,8.5520,0.0000,239,60,59,120,102.94,35.79,2.33,0.397,5.8363,18.1255,244.5144,-3.6289,8.5255,0.0000,11.0423,11.0423,0.0000,0.0000,0.0000
112700,8.5522,0.0000,239,60,59,120,102.97,35.95,4.93,0.397,5.8169,18.1990,244.2231,-3.6265,8.5116,0.0000,11.0425,11.0425,0.0000,0.0000,0.0000
112710,8.5524,0.0000,239,60,59,120,102.88,35.84,6.19,0.397,5.7594,18.2333,245.4074,-3.6269,8.6036,0.0000,11.0426,11.0426,0.0000,0.0000,0.0000
112720,8.5526,0.0000,239,60,59,120,102.81,35.85,7.41,0.400,5.7125,18.2809,244.6311,-3.6289,8.9141,0.0000,11.0427,11.0427,0.0000,0.0000,0.0000
112730,8.5528,0.0000,239,60,59,120,102.80,35.86,4.96,0.400,5.7372,18.2415,244.2169,-3.6251,8.9634,0.0000,11.0428,11.0428,0.0000,0.0000,0.0000
112740,8.5530,0.0000,239,60,59,120,102.98,36.06,4.92,0.400,5.8405,18.1618,244.2077,-3.6237,8.7876,0.0000,11.0429,11.0429,0.0000,0.0000,0.0000
112750,8.5532,0.0000,240,60,59,121,102.96,36.13,5.38,0.397,5.8864,18.1338,245.3917,-3.6218,8.6823,0.0000,11.0430,11.0430,0.0000,0.0000,0.0000
112760,8.5534,0.0000,240,60,59,121,102.98,36.12,4.74,0.403,5.9555,18.0202,244.0742,-3.6257,8.5113,0.0000,11.0430,11.0430,0.0000,0.0000,0.0000
112770,8.5536,0.0000,240,60,59,121,103.19,36.22,4.98,0.397,5.9910,17.9545,244.1587,-3.6293,8.5779,0.0000,11.0431,11.0431,0.0000,0.0000,0.0000
112780,8.5539,0.0000,240,60,59,121,103.29,36.11,4.79,0.397,6.0708,17.9386,245.9415,-3.6241,8.5759,0.0000,11.0433,11.0433,0.0000,0.0000,0.0000
112790,8.5543,0.0000,240,60,59,121,103.17,35.87,5.77,0.393,6.0556,17.7190,245.7709,-3.6161,8.6530,0.0000,11.0436,11.0436,0.0000,0.0000,0.0000
112800,8.5545,0.0000,240,60,59,121,103.15,35.89,4.77,0.390,6.0005,17.6578,245.6075,-3.6130,8.6798,0.0000,11.0438,11.0438,0.0000,0.0000,0.0000
112810,8.5548,0.0000,240,60,59,121,103.14,35.75,3.78,0.393,5.9410,17.6755,244.7039,-3.6141,9.0939,0.0000,11.0441,11.0441,0.0000,0.0000,0.0000
112820,8.5552,0.0000,240,60,59,121,103.01,35.57,3.70,0.397,6.1884,17.5539,243.8042,-3.6171,10.7697,0.0000,11.0446,11.0446,0.0000,0.0000,0.0000
112830,8.5553,0.0000,240,60,59,121,102.59,35.18,2.50,0.400,6.2538,17.7773,244.4035,-3.6223,10.2799,0.0000,11.0448,11.0448,0.0000,0.0000,0.0000
112840,8.5553,0.0000,240,60,59,121,102.50,35.01,3.99,0.400,6.3199,17.8458,244.6263,-3.6231,9.7595,0.0000,11.0448,11.0447,0.0000,0.0000,0.0000
112850,8.5553,0.0000,240,60,59,121,102.54,35.18,5.20,0.410,6.2866,17.9446,245.1474,-3.6223,9.3715,0.0000,11.0447,11.0447,0.0000,0.0000,0.0000
112860,8.5553,0.0000,240,60,59,121,102.22,35.02,7.45,0.407,6.1581,18.0111,245.0992,-3.6150,9.4574,0.0000,11.0446,11.0446,0.0000,0.0000,0.0000
112870,8.5553,0.0000,240,60,59,121,102.35,35.23,6.28,0.403,6.1559,18.0149,244.6343,-3.6156,9.2583,0.0000,11.0445,11.0445,0.0000,0.0000,0.0000
112880,8.5554,0.0000,240,60,59,121,102.56,35.57,5.11,0.407,6.1795,17.9870,245.2529,-3.6182,8.9542,0.0000,11.0445,11.0445,0.0000,0.0000,0.0000
112890,8.5556,0.0000,240,60,59,121,102.73,35.76,3.98,0.403,6.2093,17.9674,245.5277,-3.6169,8.7491,0.0000,11.0446,11.0446,0.0000,0.0000,0.0000
112900,8.5558,0.0000,240,60,59,121,102.85,35.73,3.64,0.403,6.2374,17.9255,244.1862,-3.6115,8.6903,0.0000,11.0446,11.0446,0.0000,0.0000,0.0000
112910,8.5560,0.0000,240,60,59,121,103.03,35.94,3.85,0.403,6.2690,17.9093,244.6791,-3.6077,8.5528,0.0000,11.0447,11.0448,0.0000,0.0000,0.0000
112920,8.5563,0.0000,240,60,59,121,103.04,36.05,3.77,0.403,6.2160,17.9805,244.4773,-3.6046,8.5118,0.0000,11.0450,11.0449,0.0000,0.0000,0.0000
112930,8.5567,0.0000,239,60,59,120,102.92,35.99,6.07,0.403,6.0936,18.2023,244.4247,-3.6057,8.6115,0.0000,11.0452,11.0452,0.0000,0.0000,0.0000
112940,8.5570,0.0000,239,60,59,120,103.03,35.99,5.00,0.400,6.0979,18.3156,244.5583,-3.6070,8.7717,0.0000,11.0454,11.0454,0.0000,0.0000,0.0000
112950,8.5572,0.0000,239,60,59,120,102.88,35.78,5.23,0.400,6.1244,18.2346,245.1317,-3.6095,8.7339,0.0000,11.0455,11.0455,0.0000,0.0000,0.0000
112960,8.5574,0.0000,239,60,59,120,102.71,35.42,4.79,0.400,6.0265,18.0521,243.8724,-3.6126,8.6121,0.0000,11.0456,11.0456,0.0000,0.0000,0.0000
112970,8.5576,0.0000,239,60,59,120,102.76,35.55,4.94,0.400,5.9477,17.9605,244.3029,-3.6138,8.4245,0.0000,11.0457,11.0457,0.0000,0.0000,0.0000
112980,8.5577,0.0000,239,60,59,120,102.82,35.56,5.06,0.403,5.9136,17.9261,244.9235,-3.6118,8.5393,0.0000,11.0458,11.0458,0.0000,0.0000,0.0000
112990,8.5579,0.0000,239,60,59,120,102.79,35.60,3.71,0.403,5.8937,17.9091,244.4920,-3.6082,8.6907,0.0000,11.0458,11.0458,0.0000,0.0000,0.0000
113000,8.5580,0.0000,239,60,59,120,102.96,35.84,3.67,0.403,5.9995,17.8508,244.1239,-3.6101,8.5584,0.0000,11.0458,11.0458,0.0000,0.0000,0.0000
113010,8.5582,0.0000,239,60,59,120,103.22,36.10,3.70,0.400,6.1009,17.8139,245.0157,-3.6119,8.4366,0.0000,11.0459,11.0459,0.0000,0.0000,0.0000
113020,8.5584,0.0000,239,60,59,120,103.36,36.23,3.69,0.397,6.1414,17.8189,244.6104,-3.6124,8.3425,0.0000,11.0461,11.0461,0.0000,0.0000,0.0000
113030,8.5587,0.0000,239,60,59,120,103.31,36.30,4.84,0.400,5.9935,17.9685,244.0056,-3.6139,8.4252,0.0000,11.0464,11.0464,0.0000,0.0000,0.0000
113040,8.5590,0.0000,239,60,59,120,103.22,36.01,3.80,0.386,5.9857,18.0344,245.3962,-3.6138,8.6612,0.0000,11.0466,11.0466,0.0000,0.0000,0.0000
113050,8.5593,0.0000,239,60,59,120,102.98,35.67,4.98,0.397,6.1093,18.0032,244.5949,-3.6100,8.5772,0.0000,11.0468,11.0468,0.0000,0.0000,0.0000
113060,8.5595,0.0000,239,60,59,120,102.75,35.41,4.86,0.386,6.0007,17.9208,245.1465,-3.6031,8.5417,0.0000,11.0469,11.0469,0.0000,0.0000,0.0000
113070,8.5597,0.0000,239,60,59,120,102.82,35.56,4.87,0.393,5.9581,17.8448,245.1661,-3.6046,8.4859,0.0000,11.0470,11.0470,0.0000,0.0000,0.0000
113080,8.5598,0.0000,239,60,60,119,102.92,35.77,3.39,0.400,5.9164,17.8312,244.3756,-3.6075,8.4926,0.0000,11.0470,11.0470,0.0000,0.0000,0.0000
113090,8.5600,0.0000,239,60,60,119,103.07,36.03,3.48,0.400,5.9075,17.8461,244.1444,-3.6078,8.4852,0.0000,11.0470,11.0470,0.0000,0.0000,0.0000
113100,8.5601,0.0000,239,60,60,119,103.14,36.14,4.68,0.407,5.8955,17.8860,243.8978,-3.6060,8.5521,0.0000,11.0470,11.0470,0.0000,0.0000,0.0000
113110,8.5603,0.0000,239,60,60,119,103.00,36.01,4.69,0.403,5.8284,17.9947,244.4745,-3.6074,8.6278,0.0000,11.0470,11.0470,0.0000,0.0000,0.0000
113120,8.5604,0.0000,239,60,60,119,102.84,35.92,4.86,0.403,5.8141,17.9983,244.7722,-3.6085,8.7520,0.0000,11.0470,11.0471,0.0000,0.0000,0.0000
113130,8.5605,0.0000,239,60,60,119,102.75,35.90,3.79,0.403,5.8761,18.0317,244.6993,-3.6101,8.6749,0.0000,11.0471,11.0471,0.0000,0.0000,0.0000
113140,8.5606,0.0000,239,60,60,119,102.90,36.09,3.87,0.403,5.9616,18.0213,244.7694,-3.6109,8.6024,0.0000,11.0472,11.0472,0.0000,0.0000,0.0000
113150,8.5607,0.0000,239,60,60,119,103.04,36.27,5.00,0.403,5.9846,18.0213,244.6328,-3.6108,8.5014,0.0000,11.0473,11.0473,0.0000,0.0000,0.0000
113160,8.5609,0.0000,239,60,60,119,102.84,36.08,4.91,0.403,5.8820,18.1333,244.8117,-3.6140,8.5176,0.0000,11.0475,11.0475,0.0000,0.0000,0.0000
113170,8.5611,0.0000,239,60,60,119,102.81,36.07,6.08,0.407,5.8697,18.1522,244.1292,-3.6131,8.5747,0.0000,11.0476,11.0476,0.0000,0.0000,0.0000
113180,8.5612,0.0000,239,60,60,119,102.89,36.05,3.43,0.403,5.9272,18.1274,243.9458,-3.6126,8.6188,0.0000,11.0476,11.0477,0.0000,0.0000,0.0000
113190,8.5615,0.0000,239,60,60,119,102.87,35.81,3.68,0.407,6.0761,18.1479,243.5435,-3.6088,8.7095,0.0000,11.0478,11.0478,0.0000,0.0000,0.0000
113200,8.5616,0.0000,239,60,60,119,102.91,35.95,3.40,0.393,6.0823,18.1918,243.8656,-3.6093,8.8250,0.0000,11.0479,11.0479,0.0000,0.0000,0.0000
113210,8.5618,0.0000,239,60,60,119,103.07,35.84,5.04,0.407,5.9520,18.0364,244.2168,-3.6128,8.9008,0.0000,11.0480,11.0480,0.0000,0.0000,0.0000
113220,8.5618,0.0000,239,60,60,119,103.27,35.98,4.95,0.403,5.9001,17.9895,243.9129,-3.6150,8.8408,0.0000,11.0480,11.0480,0.0000,0.0000,0.0000
113230,8.5619,0.0000,239,60,60,119,103.39,36.12,6.23,0.403,5.8883,17.9957,244.3075,-3.6151,8.7297,0.0000,11.0480,11.0480,0.0000,0.0000,0.0000
113240,8.5621,0.0000,239,60,60,119,103.33,36.23,6.20,0.400,5.8673,18.0691,244.2034,-3.6141,8.5722,0.0000,11.0481,11.0481,0.0000,0.0000,0.0000
113250,8.5623,0.0000,239,60,60,119,103.23,36.23,3.83,0.403,5.8566,18.0344,244.6629,-3.6171,8.5238,0.0000,11.0482,11.0482,0.0000,0.0000,0.0000
113260,8.5625,0.0000,239,60,60,119,103.19,36.16,5.09,0.400,5.8189,17.9725,245.9790,-3.6125,8.6317,0.0000,11.0483,11.0483,0.0000,0.0000,0.0000
113270,8.5628,0.0000,239,60,60,119,102.94,35.76,3.76,0.403,5.8070,17.8798,245.7151,-3.6122,8.8358,0.0000,11.0483,11.0483,0.0000,0.0000,0.0000
113280,8.5630,0.0000,239,60,60,119,102.74,35.55,4.00,0.403,5.7161,17.9622,245.5773,-3.6196,9.1000,0.0000,11.0484,11.0484,0.0000,0.0000,0.0000
113290,8.5631,0.0000,239,60,60,119,102.74,35.52,6.16,0.403,5.8121,18.0452,244.5328,-3.6226,9.1475,0.0000,11.0485,11.0485,0.0000,0.0000,0.0000
113300,8.5632,0.0000,240,60,60,120,102.95,35.52,4.86,0.400,6.0717,17.9235,244.6577,-3.6226,8.9375,0.0000,11.0485,11.0485,0.0000,0.0000,0.0000
113310,8.5634,0.0000,240,60,60,120,103.09,35.68,4.87,0.393,6.1968,17.7945,244.5247,-3.6224,8.7589,0.0000,11.0486,11.0486,0.0000,0.0000,0.0000
113320,8.5636,0.0000,240,60,60,120,103.14,35.78,4.82,0.386,6.1558,17.7767,244.3046,-3.6218,8.6793,0.0000,11.0487,11.0487,0.0000,0.0000,0.0000
113330,8.5638,0.0000,240,60,60,120,103.04,35.64,3.51,0.390,6.0124,17.8882,245.0268,-3.6126,8.6820,0.0000,11.0488,11.0489,0.0000,0.0000,0.0000
113340,8.5641,0.0000,240,60,60,120,103.02,35.72,3.52,0.403,5.8597,17.9400,244.3420,-3.6082,8.7913,0.0000,11.0490,11.0490,0.0000,0.0000,0.0000
113350,8.5643,0.0000,240,60,60,120,103.11,35.95,4.70,0.403,5.8167,17.9772,243.8919,-3.6078,8.7102,0.0000,11.0490,11.0490,0.0000,0.0000,0.0000
113360,8.5644,0.0000,240,60,60,120,103.25,36.19,5.91,0.403,5.8309,17.9930,243.5078,-3.6084,8.6638,0.0000,11.0491,11.0491,0.0000,0.0000,0.0000
113370,8.5646,0.0000,240,60,60,120,103.40,36.41,4.82,0.403,5.8786,17.9853,243.9756,-3.6102,8.5742,0.0000,11.0492,11.0492,0.0000,0.0000,0.0000
113380,8.5648,0.0000,240,60,60,120,103.30,36.20,4.75,0.400,5.8962,17.9358,244.5608,-3.6104,8.5298,0.0000,11.0494,11.0494,0.0000,0.0000,0.0000
113390,8.5650,0.0000,240,60,60,120,103.26,36.06,4.59,0.400,5.8908,17.8034,243.3490,-3.6108,8.5101,0.0000,11.0495,11.0495,0.0000,0.0000,0.0000
113400,8.5652,0.0000,240,60,60,120,103.06,35.82,4.76,0.397,5.8346,17.8292,244.1972,-3.6121,8.5818,0.0000,11.0495,11.0495,0.0000,0.0000,0.0000
113410,8.5654,0.0000,240,60,60,120,102.74,35.71,4.96,0.400,5.6822,18.1268,244.6180,-3.6111,8.5915,0.0000,11.0496,11.0496,0.0000,0.0000,0.0000
113420,8.5655,0.0000,240,60,60,120,102.64,35.63,3.83,0.400,5.6641,18.2210,245.0321,-3.6113,8.7377,0.0000,11.0496,11.0497,0.0000,0.0000,0.0000
113430,8.5656,0.0000,240,60,60,120,102.61,35.59,3.71,0.403,5.6992,18.1416,244.3739,-3.6122,8.8427,0.0000,11.0496,11.0496,0.0000,0.0000,0.0000
113440,8.5657,0.0000,240,60,60,120,102.62,35.61,4.91,0.400,5.7067,18.1146,244.3161,-3.6140,8.7894,0.0000,11.0496,11.0496,0.0000,0.0000,0.0000
113450,8.5658,0.0000,240,60,60,120,102.71,35.68,4.66,0.403,5.7914,18.1495,243.3179,-3.6153,8.7273,0.0000,11.0496,11.0496,0.0000,0.0000,0.0000
113460,8.5659,0.0000,240,60,60,120,102.95,35.74,5.06,0.403,5.8834,18.1344,244.8482,-3.6137,8.8741,0.0000,11.0496,11.0496,0.0000,0.0000,0.0000
113470,8.5660,0.0000,240,60,60,120,103.04,35.82,4.79,0.403,5.9224,18.0908,244.3956,-3.6114,8.8542,0.0000,11.0496,11.0496,0.0000,0.0000,0.0000
113480,8.5661,0.0000,240,60,60,120,103.00,35.82,3.51,0.403,5.9029,18.0449,244.2598,-3.6142,8.7801,0.0000,11.0497,11.0497,0.0000,0.0000,0.0000
113490,8.5663,0.0000,240,60,60,120,103.11,36.03,3.68,0.403,5.9192,18.0209,244.4335,-3.6155,8.6490,0.0000,11.0497,11.0497,0.0000,0.0000,0.0000
113500,8.5665,0.0000,240,60,60,120,103.04,35.98,3.77,0.403,5.9737,17.9816,244.8748,-3.6144,8.6092,0.0000,11.0499,11.0499,0.0000,0.0000,0.0000
113510,8.5667,0.0000,240,60,60,120,103.12,36.14,3.56,0.403,6.0011,17.9703,243.9177,-3.6149,8.5178,0.0000,11.0500,11.0500,0.0000,0.0000,0.0000
113520,8.5670,0.0000,240,60,60,120,103.19,36.28,4.73,0.407,5.9806,17.9671,243.9753,-3.6145,8.4249,0.0000,11.0502,11.0502,0.0000,0.0000,0.0000
113530,8.5672,0.0000,240,60,60,120,103.23,36.33,6.13,0.403,5.9228,17.9561,244.2903,-3.6131,8.5260,0.0000,11.0503,11.0503,0.0000,0.0000,0.0000
113540,8.5675,0.0000,240,60,60,120,103.32,36.29,3.64,0.403,5.9107,17.9153,244.2036,-3.6176,8.5245,0.0000,11.0505,11.0505,0.0000,0.0000,0.0000
113550,8.5677,0.0000,240,60,60,120,103.17,36.19,4.85,0.407,5.7921,18.1357,244.0848,-3.6212,8.6008,0.0000,11.0506,11.0507,0.0000,0.0000,0.0000
113560,8.5680,0.0000,240,60,60,120,103.15,36.34,4.86,0.400,5.7938,18.2392,244.1028,-3.6215,8.6182,0.0000,11.0508,11.0508,0.0000,0.0000,0.0000
113570,8.5682,0.0000,240,60,60,120,103.10,36.41,3.58,0.400,5.7875,18.1663,244.0948,-3.6186,8.6503,0.0000,11.0509,11.0509,0.0000,0.0000,0.0000
113580,8.5684,0.0000,240,60,60,120,103.19,36.04,3.50,0.397,6.0087,18.0339,244.8872,-3.6176,8.9640,0.0000,11.0511,11.0511,0.0000,0.0000,0.0000
113590,8.5686,0.0000,240,60,60,120,103.22,35.98,4.99,0.390,6.0850,17.8941,246.1116,-3.6165,9.0513,0.0000,11.0512,11.0512,0.0000,0.0000,0.0000
113600,8.5688,0.0000,240,60,60,120,102.98,35.80,6.12,0.390,5.8899,17.8656,244.8272,-3.6136,8.9826,0.0000,11.0512,11.0512,0.0000,0.0000,0.0000
113610,8.5689,0.0000,240,60,60,120,103.05,35.95,5.72,0.390,5.8240,17.8747,244.7225,-3.6150,8.8413,0.0000,11.0513,11.0513,0.0000,0.0000,0.0000
113620,8.5690,0.0000,240,60,60,120,103.08,35.97,4.90,0.397,5.8118,17.9137,244.3615,-3.6214,8.7700,0.0000,11.0513,11.0513,0.0000,0.0000,0.0000
113630,8.5692,0.0000,240,60,60,120,103.03,35.95,4.88,0.403,5.8102,17.9493,244.4521,-3.6237,8.7276,0.0000,11.0514,11.0514,0.0000,0.0000,0.0000
113640,8.5693,0.0000,240,60,60,120,102.90,35.87,3.68,0.403,5.8258,18.0149,243.8873,-3.6252,8.7013,0.0000,11.0515,11.0515,0.0000,0.0000,0.0000
113650,8.5694,0.0000,240,60,60,120,102.95,35.97,3.56,0.403,5.8769,18.0140,243.9764,-3.6223,8.5479,0.0000,11.0515,11.0515,0.0000,0.0000,0.0000
113660,8.5695,0.0000,240,60,60,120,103.05,36.04,3.60,0.403,5.8902,17.9608,244.2217,-3.6193,8.4261,0.0000,11.0515,11.0515,0.0000,0.0000,0.0000
113670,8.5697,0.0000,240,60,60,120,103.02,35.97,3.73,0.400,5.8406,17.8648,244.4970,-3.6116,8.5523,0.0000,11.0516,11.0516,0.0000,0.0000,0.0000
113680,8.5699,0.0000,240,60,60,120,103.04,35.96,5.20,0.393,5.8633,17.8062,245.4618,-3.6087,8.5376,0.0000,11.0517,11.0517,0.0000,0.0000,0.0000
113690,8.5701,0.0000,240,60,60,120,102.95,35.73,4.89,0.400,5.7852,17.8920,244.8905,-3.6174,8.7694,0.0000,11.0518,11.0518,0.0000,0.0000,0.0000
113700,8.5703,0.0000,240,60,60,120,102.74,35.50,3.55,0.400,5.7119,18.0483,243.7018,-3.6152,8.9874,0.0000,11.0519,11.0519,0.0000,0.0000,0.0000
113710,8.5704,0.0000,240,60,60,120,102.72,35.50,3.64,0.397,5.7343,18.1568,244.4727,-3.6122,9.1386,0.0000,11.0520,11.0520,0.0000,0.0000,0.0000
113720,8.5706,0.0000,240,60,60,120,102.90,35.66,3.55,0.403,5.7760,18.1698,244.1852,-3.6121,9.0800,0.0000,11.0520,11.0520,0.0000,0.0000,0.0000
113730,8.5707,0.0000,240,60,60,120,103.07,35.87,4.92,0.407,5.8459,18.1400,244.6252,-3.6140,8.8938,0.0000,11.0520,11.0520,0.0000,0.0000,0.0000
113740,8.5709,0.0000,240,60,60,120,103.02,35.84,6.95,0.407,5.9191,18.1184,243.1283,-3.6133,8.8617,0.0000,11.0521,11.0521,0.0000,0.0000,0.0000
113750,8.5711,0.0000,240,60,60,120,103.21,36.01,4.93,0.403,5.9727,18.0966,243.8047,-3.6167,8.9383,0.0000,11.0522,11.0522,0.0000,0.0000,0.0000
113760,8.5713,0.0000,240,60,60,120,103.35,36.10,4.66,0.397,6.0074,17.9812,243.8761,-3.6205,8.8397,0.0000,11.0523,11.0523,0.0000,0.0000,0.0000
113770,8.5715,0.0000,240,60,60,120,103.37,36.16,4.83,0.403,5.9494,17.9148,244.0171,-3.6241,8.7758,0.0000,11.0524,11.0524,0.0000,0.0000,0.0000
113780,8.5718,0.0000,240,60,60,120,103.33,36.22,4.85,0.400,5.9142,17.9041,244.1006,-3.6264,8.6265,0.0000,11.0526,11.0526,0.0000,0.0000,0.0000
113790,8.5720,0.0000,240,60,60,120,103.26,36.26,3.74,0.400,5.8440,17.9390,244.8494,-3.6255,8.5834,0.0000,11.0528,11.0528,0.0000,0.0000,0.0000
113800,8.5722,0.0000,240,60,60,120,103.21,36.39,4.55,0.403,5.7933,17.9880,244.3606,-3.6215,8.5427,0.0000,11.0529,11.0529,0.0000,0.0000,0.0000
113810,8.5724,0.0000,240,60,60,120,103.21,36.50,2.33,0.407,5.7651,18.0368,243.9915,-3.6173,8.4969,0.0000,11.0530,11.0530,0.0000,0.0000,0.0000
113820,8.5727,0.0000,240,60,60,120,102.99,36.12,2.40,0.410,5.6835,18.2827,243.6911,-3.6123,8.6807,0.0000,11.0532,11.0532,0.0000,0.0000,0.0000
113830,8.5729,0.0000,240,60,60,120,102.85,36.07,4.83,0.403,5.7605,18.5118,243.9340,-3.6075,9.0593,0.0000,11.0534,11.0534,0.0000,0.0000,0.0000
113840,8.5731,0.0000,240,60,60,120,102.83,36.04,4.84,0.397,5.6851,18.4196,245.1501,-3.6089,9.1810,0.0000,11.0533,11.0533,0.0000,0.0000,0.0000
113850,8.5731,0.0000,240,60,60,120,102.78,35.66,4.99,0.393,5.7379,18.1851,245.1634,-3.6060,9.1388,0.0000,11.0533,11.0533,0.0000,0.0000,0.0000
113860,8.5732,0.0000,240,60,60,120,102.78,35.68,4.82,0.393,5.7931,18.0467,243.7190,-3.6104,8.9244,0.0000,11.0533,11.0533,0.0000,0.0000,0.0000
113870,8.5733,0.0000,240,60,60,120,102.85,35.79,4.73,0.393,5.7507,18.0102,244.1418,-3.6121,8.6752,0.0000,11.0533,11.0533,0.0000,0.0000,0.0000
113880,8.5734,0.0000,240,60,60,120,102.99,35.94,3.20,0.400,5.7887,17.9825,243.1473,-3.6139,8.6189,0.0000,11.0534,11.0534,0.0000,0.0000,0.0000
113890,8.5736,0.0000,240,60,60,120,103.21,36.12,3.45,0.403,5.8274,17.9736,243.9483,-3.6148,8.6685,0.0000,11.0535,11.0535,0.0000,0.0000,0.0000
113900,8.5737,0.0000,240,60,60,120,103.23,36.15,3.51,0.403,5.8687,17.9950,243.7501,-3.6143,8.5527,0.0000,11.0536,11.0536,0.0000,0.0000,0.0000
113910,8.5740,0.0000,240,60,60,120,102.99,36.00,4.70,0.403,5.8270,18.0303,243.6873,-3.6112,8.5369,0.0000,11.0537,11.0537,0.0000,0.0000,0.0000
113920,8.5742,0.0000,240,60,60,120,103.06,36.05,6.14,0.403,5.8274,18.0513,243.9204,-3.6107,8.6952,0.0000,11.0539,11.0539,0.0000,0.0000,0.0000
113930,8.5744,0.0000,240,60,60,120,103.20,36.23,4.68,0.400,5.8761,17.9945,243.2987,-3.6126,8.6295,0.0000,11.0540,11.0540,0.0000,0.0000,0.0000
113940,8.5746,0.0000,240,60,60,120,103.35,36.41,4.70,0.400,5.8948,17.9600,243.7582,-3.6142,8.4930,0.0000,11.0542,11.0542,0.0000,0.0000,0.0000
113950,8.5749,0.0000,240,60,60,120,103.31,36.26,3.32,0.400,5.8877,17.9428,244.7409,-3.6123,8.5219,0.0000,11.0544,11.0544,0.0000,0.0000,0.0000
113960,8.5752,0.0000,240,60,60,120,103.16,36.07,4.87,0.400,5.8232,17.8939,245.8150,-3.6135,8.5708,0.0000,11.0545,11.0545,0.0000,0.0000,0.0000
113970,8.5754,0.0000,240,60,60,120,102.98,36.02,3.56,0.400,5.6958,17.9923,244.3853,-3.6121,8.6065,0.0000,11.0546,11.0546,0.0000,0.0000,0.0000
113980,8.5755,0.0000,240,60,60,120,102.98,36.07,5.92,0.407,5.6792,18.0336,245.9118,-3.6128,8.5370,0.0000,11.0547,11.0547,0.0000,0.0000,0.0000
113990,8.5757,0.0000,240,60,60,120,102.53,35.62,5.05,0.403,5.4669,18.3624,244.7459,-3.6103,8.8600,0.0000,11.0548,11.0548,0.0000,0.0000,0.0000
114000,8.5758,0.0000,240,60,60,120,102.55,35.57,5.06,0.397,5.5099,18.3789,244.4620,-3.6119,8.9204,0.0000,11.0549,11.0549,0.0000,0.0000,0.0000
114010,8.5758,0.0000,240,60,60,120,102.69,35.41,3.68,0.400,5.5661,18.1696,244.2924,-3.6184,9.0765,0.0000,11.0547,11.0547,0.0000,0.0000,0.0000
114020,8.5758,0.0000,240,60,60,120,102.94,35.50,3.57,0.400,5.6948,18.0536,244.5300,-3.6211,9.0935,0.0000,11.0547,11.0547,0.0000,0.0000,0.0000
114030,8.5759,0.0000,240,60,60,120,103.13,35.68,3.54,0.400,5.8433,18.0243,244.0687,-3.6195,8.9708,0.0000,11.0547,11.0547,0.0000,0.0000,0.0000
114040,8.5760,0.0000,240,60,60,120,103.29,35.99,3.66,0.407,5.9145,18.0203,244.2361,-3.6191,8.8081,0.0000,11.0547,11.0547,0.0000,0.0000,0.0000
114050,8.5763,0.0000,240,60,60,120,103.39,36.19,3.58,0.403,5.9233,18.0342,245.5352,-3.6186,8.6761,0.0000,11.0549,11.0549,0.0000,0.0000,0.0000
114060,8.5766,0.0000,240,60,60,120,103.12,36.02,4.93,0.400,5.8377,18.0480,245.9602,-3.6086,8.6810,0.0000,11.0552,11.0552,0.0000,0.0000,0.0000
114070,8.5769,0.0000,240,60,60,120,103.09,36.03,3.40,0.397,5.8918,18.0625,244.5950,-3.6059,8.6535,0.0000,11.0553,11.0553,0.0000,0.0000,0.0000
114080,8.5771,0.0000,240,60,60,120,103.13,36.15,5.90,0.400,5.8941,18.0515,244.2286,-3.6055,8.5859,0.0000,11.0555,11.0555,0.0000,0.0000,0.0000
114090,8.5773,0.0000,240,60,60,120,103.08,36.18,4.71,0.403,5.8134,18.0783,244.4033,-3.6073,8.6196,0.0000,11.0556,11.0556,0.0000,0.0000,0.0000
114100,8.5774,0.0000,240,60,60,120,103.25,36.38,4.69,0.407,5.8213,18.0452,243.8073,-3.6110,8.6426,0.0000,11.0557,11.0557,0.0000,0.0000,0.0000
114110,8.5776,0.0000,240,60,60,120,103.41,36.60,4.66,0.397,5.8545,17.9957,243.5305,-3.6131,8.5546,0.0000,11.0559,11.0558,0.0000,0.0000,0.0000
