frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
93830,8.2900,0.0000,234,62,53,119,104.92,37.64,3.83,0.393,6.8058,16.8532,249.9909,-3.7939,10.3420,0.0000,10.8015,10.8015,0.0000,0.0000,0.0000
93840,8.2900,0.0000,233,62,53,118,105.04,37.90,2.74,0.393,6.7983,17.0254,249.6383,-3.7948,10.1084,0.0000,10.8016,10.8016,0.0000,0.0000,0.0000
93850,8.2900,0.0000,233,62,53,118,105.03,37.89,5.12,0.393,6.8191,17.0398,249.2921,-3.7944,10.1554,0.0000,10.8016,10.8016,0.0000,0.0000,0.0000
93860,8.2901,0.0000,233,62,53,118,105.00,37.89,3.91,0.393,6.8179,16.9761,249.0920,-3.7935,10.3646,0.0000,10.8016,10.8016,0.0000,0.0000,0.0000
93870,8.2901,0.0000,233,62,53,118,105.01,37.89,2.62,0.390,6.8056,16.9592,249.2347,-3.7908,10.1615,0.0000,10.8015,10.8015,0.0000,0.0000,0.0000
93880,8.2902,0.0000,233,62,53,118,105.04,37.91,2.53,0.397,6.8149,16.9527,248.5425,-3.7884,9.9386,0.0000,10.8016,10.8016,0.0000,0.0000,0.0000
93890,8.2904,0.0000,233,62,53,118,105.11,38.00,2.56,0.397,6.8440,16.9474,249.1796,-3.7909,9.9161,0.0000,10.8016,10.8016,0.0000,0.0000,0.0000
93900,8.2905,0.0000,233,62,53,118,105.18,37.94,2.61,0.397,6.8357,16.9447,249.5984,-3.8036,10.1332,0.0000,10.8017,10.8017,0.0000,0.0000,0.0000
93910,8.2907,0.0000,233,62,53,118,105.08,37.91,2.57,0.397,6.8279,17.0461,249.1278,-3.8060,10.3221,0.0000,10.8019,10.8019,0.0000,0.0000,0.0000
93920,8.2908,0.0000,233,62,53,118,105.11,38.10,3.87,0.397,6.8325,17.1430,249.5904,-3.8039,10.1229,0.0000,10.8019,10.8019,0.0000,0.0000,0.0000
93930,8.2909,0.0000,233,62,53,118,105.24,38.40,2.56,0.397,6.8378,17.2111,249.1787,-3.8005,9.8973,0.0000,10.8019,10.8019,0.0000,0.0000,0.0000
93940,8.2910,0.0000,233,62,53,118,105.29,38.42,4.07,0.393,6.8848,17.2113,251.0515,-3.7946,9.8198,0.0000,10.8019,10.8019,0.0000,0.0000,0.0000
93950,8.2911,0.0000,233,62,53,118,105.13,38.27,2.51,0.397,6.8176,17.1521,249.2394,-3.7894,10.0244,0.0000,10.8020,10.8020,0.0000,0.0000,0.0000
93960,8.2912,0.0000,233,62,53,118,105.12,38.36,2.52,0.397,6.7354,17.1595,249.2510,-3.7857,10.0093,0.0000,10.8020,10.8020,0.0000,0.0000,0.0000
93970,8.2913,0.0000,233,62,53,118,105.16,38.38,1.31,0.403,6.6564,17.1947,249.5877,-3.7809,9.9970,0.0000,10.8020,10.8020,0.0000,0.0000,0.0000
93980,8.2914,0.0000,233,62,53,118,104.95,38.16,1.56,0.397,6.6249,17.1975,250.6812,-3.7822,10.1748,0.0000,10.8019,10.8019,0.0000,0.0000,0.0000
93990,8.2915,0.0000,233,62,53,118,104.85,37.83,2.14,0.386,6.6905,17.1614,250.3026,-3.8001,10.6129,0.0000,10.8021,10.8021,0.0000,0.0000,0.0000
94000,8.2917,0.0000,233,62,53,118,104.69,37.17,2.70,0.393,6.5012,16.8662,249.4866,-3.8042,11.7616,0.0000,10.8021,10.8021,0.0000,0.0000,0.0000
94010,8.2917,0.0000,233,62,53,118,104.75,37.32,3.82,0.393,6.4449,16.8932,249.6432,-3.8044,11.4356,0.0000,10.8021,10.8021,0.0000,0.0000,0.0000
94020,8.2916,0.0000,233,62,53,118,104.93,37.68,2.60,0.397,6.4405,16.9796,249.7188,-3.8014,10.5756,0.0000,10.8021,10.8021,0.0000,0.0000,0.0000
94030,8.2917,0.0000,233,62,53,118,105.11,37.76,2.72,0.397,6.6889,16.9120,250.0254,-3.7995,10.2520,0.0000,10.8022,10.8022,0.0000,0.0000,0.0000
94040,8.2918,0.0000,233,62,53,118,105.25,37.93,2.58,0.397,6.7778,16.9050,249.9147,-3.7922,10.1833,0.0000,10.8022,10.8022,0.0000,0.0000,0.0000
94050,8.2920,0.0000,233,62,53,118,105.13,37.93,1.60,0.397,6.6068,16.9510,249.9214,-3.7898,10.2409,0.0000,10.8023,10.8023,0.0000,0.0000,0.0000
94060,8.2922,0.0000,233,62,53,118,104.95,37.74,2.80,0.397,6.4707,17.0045,249.3344,-3.7921,10.5325,0.0000,10.8025,10.8025,0.0000,0.0000,0.0000
94070,8.2923,0.0000,233,62,53,118,104.91,37.82,2.78,0.400,6.4303,17.1047,249.5891,-3.7926,10.3380,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94080,8.2924,0.0000,233,62,53,118,104.92,37.90,2.79,0.400,6.4321,17.1795,249.6196,-3.7937,10.2827,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94090,8.2924,0.0000,233,62,53,118,104.92,38.01,3.80,0.393,6.4468,17.1746,248.5129,-3.7944,10.3083,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94100,8.2925,0.0000,233,62,53,118,105.04,38.05,2.63,0.397,6.5202,17.1332,249.6399,-3.7973,10.2331,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94110,8.2926,0.0000,233,62,53,118,105.05,37.94,3.82,0.397,6.6020,17.1061,250.3637,-3.7945,10.1852,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94120,8.2928,0.0000,233,62,53,118,104.94,37.90,2.54,0.397,6.6393,17.1386,248.7233,-3.7961,10.4136,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94130,8.2929,0.0000,233,62,53,118,105.00,37.85,1.44,0.393,6.7886,17.0460,249.2086,-3.7924,10.3970,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94140,8.2932,0.0000,233,62,53,118,104.97,37.79,0.40,0.400,6.8739,17.0052,249.7224,-3.7856,10.4902,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94150,8.2933,0.0000,233,62,53,118,104.98,37.77,2.53,0.390,6.8707,17.0855,249.8437,-3.7879,10.4640,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94160,8.2934,0.0000,233,62,53,118,104.78,37.59,0.28,0.393,6.7381,17.1246,249.6517,-3.7843,10.4491,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94170,8.2935,0.0000,233,62,53,118,104.74,37.56,2.59,0.390,6.6086,17.1867,249.5303,-3.7873,10.4843,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94180,8.2935,0.0000,233,62,53,118,104.85,37.69,2.59,0.390,6.5416,17.2082,249.0571,-3.7921,10.5110,0.0000,10.8027,10.8026,0.0000,0.0000,0.0000
94190,8.2935,0.0000,233,62,53,118,104.98,37.80,5.02,0.393,6.5625,17.1811,249.5712,-3.7966,10.4945,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94200,8.2935,0.0000,233,62,53,118,105.04,37.98,2.50,0.397,6.5228,17.2192,248.9866,-3.7947,10.2027,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94210,8.2936,0.0000,233,62,53,118,105.06,38.14,2.49,0.397,6.4700,17.2628,248.9756,-3.7899,10.0538,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94220,8.2937,0.0000,233,62,53,118,105.17,38.41,2.49,0.397,6.4590,17.3110,248.9481,-3.7861,9.9067,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94230,8.2938,0.0000,233,62,53,118,105.36,38.60,1.33,0.393,6.4516,17.3898,248.3377,-3.7874,9.7261,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94240,8.2940,0.0000,233,62,53,118,105.30,38.37,2.45,0.393,6.2830,17.2723,248.4986,-3.7883,10.0623,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94250,8.2941,0.0000,233,62,53,118,105.40,38.43,3.70,0.390,6.2974,17.2323,249.5679,-3.7898,10.0740,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94260,8.2941,0.0000,233,62,53,118,105.37,38.24,2.80,0.393,6.4129,17.0784,250.3548,-3.7896,10.1407,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94270,8.2943,0.0000,233,62,53,118,105.11,38.01,3.80,0.400,6.3504,17.0568,247.9571,-3.7849,10.4675,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94280,8.2944,0.0000,233,62,53,118,104.97,37.98,4.07,0.393,6.2577,17.1278,249.1507,-3.7870,10.6344,0.0000,10.8029,10.8029,0.0000,0.0000,0.0000
94290,8.2944,0.0000,233,62,53,118,104.94,37.79,1.33,0.397,6.1965,17.0104,249.0072,-3.7932,10.6696,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94300,8.2944,0.0000,233,62,53,118,104.79,37.49,2.52,0.397,6.2056,16.9029,248.7856,-3.7939,10.7858,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94310,8.2945,0.0000,233,62,53,118,104.81,37.46,4.04,0.397,6.2461,16.9352,249.4016,-3.7906,10.5515,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94320,8.2945,0.0000,233,62,53,118,104.93,37.62,4.82,0.393,6.2911,17.0437,249.5224,-3.7891,10.2667,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94330,8.2946,0.0000,233,62,53,118,105.13,37.72,0.15,0.397,6.3328,17.0983,248.5562,-3.7872,10.2754,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94340,8.2946,0.0000,233,62,53,118,105.20,37.86,2.61,0.397,6.3500,17.1662,249.2855,-3.7871,10.3090,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94350,8.2947,0.0000,233,62,53,118,105.20,38.04,1.42,0.400,6.3228,17.2498,249.3028,-3.7874,10.1064,0.0000,10.8026,10.8026,0.0000,0.0000,0.0000
94360,8.2948,0.0000,233,62,53,118,105.11,38.07,1.63,0.393,6.3188,17.2590,249.3974,-3.7915,9.9276,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94370,8.2950,0.0000,233,62,53,118,105.21,37.98,2.50,0.393,6.4579,17.1999,248.2223,-3.7989,10.1119,0.0000,10.8027,10.8027,0.0000,0.0000,0.0000
94380,8.2951,0.0000,233,62,53,118,105.19,37.99,1.35,0.397,6.4744,17.2254,248.3999,-3.8045,10.4199,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94390,8.2952,0.0000,233,62,53,118,105.07,37.62,2.76,0.393,6.4582,17.1639,250.1949,-3.8066,10.8483,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94400,8.2953,0.0000,233,62,53,118,105.21,37.88,1.40,0.397,6.4369,17.2157,250.2639,-3.8031,10.5708,0.0000,10.8029,10.8029,0.0000,0.0000,0.0000
94410,8.2954,0.0000,233,62,53,118,105.40,38.14,1.35,0.393,6.4208,17.2794,250.1673,-3.7979,10.5223,0.0000,10.8030,10.8030,0.0000,0.0000,0.0000
94420,8.2955,0.0000,233,62,53,118,105.51,38.18,2.56,0.400,6.3514,17.2518,249.1220,-3.7940,10.9107,0.0000,10.8030,10.8030,0.0000,0.0000,0.0000
94430,8.2955,0.0000,233,62,53,118,105.47,38.09,2.72,0.400,6.2189,17.2043,250.0507,-3.7944,10.5170,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94440,8.2956,0.0000,233,62,53,118,105.32,37.96,1.43,0.400,6.1731,17.1959,249.2104,-3.7962,10.3469,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94450,8.2956,0.0000,233,62,53,118,105.27,38.06,2.74,0.400,6.1923,17.2459,249.1911,-3.7927,10.1775,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94460,8.2956,0.0000,233,62,53,118,105.18,37.90,1.39,0.400,6.3316,17.1646,248.9172,-3.7957,10.2354,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94470,8.2957,0.0000,233,62,53,118,105.23,37.92,2.62,0.403,6.3891,17.1602,248.8000,-3.7963,10.3132,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94480,8.2958,0.0000,233,62,53,118,105.19,37.98,2.59,0.400,6.3165,17.2831,249.7205,-3.7973,10.2619,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94490,8.2959,0.0000,233,62,53,118,105.16,37.96,3.78,0.397,6.2388,17.2363,249.4296,-3.8004,10.3068,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94500,8.2960,0.0000,233,62,53,118,105.17,38.04,1.31,0.393,6.2156,17.2783,249.3573,-3.8021,10.3015,0.0000,10.8029,10.8029,0.0000,0.0000,0.0000
94510,8.2961,0.0000,233,62,53,118,105.14,38.23,2.49,0.390,6.1865,17.3992,249.6181,-3.8020,10.1872,0.0000,10.8030,10.8030,0.0000,0.0000,0.0000
94520,8.2962,0.0000,233,62,53,118,105.03,38.13,2.61,0.386,6.1182,17.4253,249.1889,-3.7979,10.0302,0.0000,10.8030,10.8030,0.0000,0.0000,0.0000
94530,8.2963,0.0000,233,62,53,118,105.13,38.05,2.62,0.390,6.1561,17.3753,248.8822,-3.7924,9.9342,0.0000,10.8030,10.8030,0.0000,0.0000,0.0000
94540,8.2964,0.0000,233,62,53,118,105.26,38.12,3.71,0.390,6.1245,17.3092,248.7142,-3.7887,10.2669,0.0000,10.8029,10.8029,0.0000,0.0000,0.0000
94550,8.2965,0.0000,233,62,53,118,105.26,38.04,3.72,0.393,6.1961,17.2196,248.5491,-3.7892,10.3953,0.0000,10.8029,10.8029,0.0000,0.0000,0.0000
94560,8.2965,0.0000,233,62,53,118,105.35,37.97,2.12,0.397,6.3156,17.1004,248.1292,-3.7949,10.6252,0.0000,10.8028,10.8028,0.0000,0.0000,0.0000
94570,8.2967,0.0000,233,62,53,118,105.36,37.98,2.36,0.397,6.3494,17.1602,249.0775,-3.8022,10.6933,0.0000,10.8030,10.8030,0.0000,0.0000,0.0000
94580,8.2967,0.0000,233,62,53,118,105.11,37.77,2.52,0.390,6.3143,17.2155,248.9791,-3.8027,10.5748,0.0000,10.8032,10.8032,0.0000,0.0000,0.0000
94590,8.2968,0.0000,233,62,53,118,105.08,37.83,2.54,0.393,6.2821,17.2642,248.7457,-3.8042,10.4115,0.0000,10.8032,10.8032,0.0000,0.0000,0.0000
94600,8.2968,0.0000,233,62,53,118,105.10,37.82,2.50,0.393,6.2334,17.2906,248.5855,-3.8042,10.2647,0.0000,10.8031,10.8031,0.0000,0.0000,0.0000
94610,8.2969,0.0000,233,62,53,118,104.96,37.70,2.54,0.397,6.1466,17.3188,248.8764,-3.8016,10.3053,0.0000,10.8031,10.8031,0.0000,0.0000,0.0000
94620,8.2969,0.0000,233,62,53,118,105.08,37.98,2.47,0.393,6.1481,17.3942,248.1132,-3.7983,10.1548,0.0000,10.8031,10.8031,0.0000,0.0000,0.0000
94630,8.2969,0.0000,233,62,53,118,105.17,38.23,2.47,0.390,6.1461,17.4587,248.6265,-3.7950,9.8990,0.0000,10.8031,10.8031,0.0000,0.0000,0.0000
94640,8.2970,0.0000,233,62,53,118,105.32,38.43,1.34,0.393,6.1282,17.4881,247.9649,-3.7924,9.8699,0.0000,10.8031,10.8031,0.0000,0.0000,0.0000
94650,8.2971,0.0000,233,62,53,118,105.25,38.22,2.34,0.393,6.0961,17.3868,249.2392,-3.7936,10.6644,0.0000,10.8031,10.8031,0.0000,0.0000,0.0000
94660,8.2972,0.0000,233,62,53,118,105.30,37.96,3.78,0.393,6.2087,17.3509,249.0867,-3.8028,10.7577,0.0000,10.8033,10.8033,0.0000,0.0000,0.0000
94670,8.2973,0.0000,233,62,53,118,105.23,37.78,1.25,0.397,6.3340,17.3554,247.8923,-3.8026,10.6668,0.0000,10.8033,10.8033,0.0000,0.0000,0.0000
94680,8.2974,0.0000,233,62,53,118,105.20,37.78,2.50,0.390,6.3254,17.3810,249.2024,-3.8074,10.6307,0.0000,10.8034,10.8034,0.0000,0.0000,0.0000
94690,8.2974,0.0000,233,62,53,118,105.29,37.82,2.33,0.390,6.3355,17.3560,248.3907,-3.8109,10.5512,0.0000,10.8035,10.8035,0.0000,0.0000,0.0000
94700,8.2975,0.0000,233,62,53,118,105.35,38.02,2.57,0.390,6.3233,17.4107,249.0984,-3.8098,10.2473,0.0000,10.8035,10.8035,0.0000,0.0000,0.0000
94710,8.2977,0.0000,233,62,53,118,105.21,38.03,3.74,0.393,6.2010,17.3876,248.8212,-3.8089,10.7004,0.0000,10.8035,10.8035,0.0000,0.0000,0.0000
94720,8.2978,0.0000,233,62,53,118,105.28,38.31,2.49,0.390,6.1688,17.4477,248.5154,-3.8037,10.4640,0.0000,10.8036,10.8036,0.0000,0.0000,0.0000
94730,8.2979,0.0000,233,62,53,118,105.32,38.47,2.45,0.390,6.1580,17.4577,248.0406,-3.7977,10.0828,0.0000,10.8036,10.8036,0.0000,0.0000,0.0000
94740,8.2981,0.0000,233,62,53,118,105.35,38.62,1.19,0.393,6.1402,17.4516,247.6866,-3.7941,9.9289,0.0000,10.8036,10.8036,0.0000,0.0000,0.0000
94750,8.2982,0.0000,233,62,53,118,105.44,38.50,2.46,0.397,6.0699,17.3519,248.5135,-3.7926,10.0899,0.0000,10.8036,10.8036,0.0000,0.0000,0.0000
94760,8.2984,0.0000,233,62,53,118,105.32,38.02,2.25,0.393,6.1968,17.1272,249.4581,-3.7970,10.6889,0.0000,10.8036,10.8036,0.0000,0.0000,0.0000
94770,8.2986,0.0000,233,62,53,118,105.18,37.78,3.60,0.390,6.2196,17.1597,248.5336,-3.8029,10.9539,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94780,8.2987,0.0000,233,62,53,118,104.78,37.42,3.72,0.397,6.0858,17.2292,250.2371,-3.8085,10.7885,0.0000,10.8039,10.8039,0.0000,0.0000,0.0000
94790,8.2987,0.0000,233,62,53,118,104.66,37.44,3.63,0.390,6.0906,17.3864,250.6484,-3.8093,10.6203,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94800,8.2987,0.0000,233,62,53,118,104.75,37.64,4.92,0.393,6.0716,17.4491,249.9414,-3.8076,10.3702,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94810,8.2987,0.0000,233,62,53,118,104.92,37.84,3.75,0.390,6.0420,17.4395,249.9238,-3.8039,10.1192,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94820,8.2987,0.0000,233,62,53,118,105.03,37.95,2.61,0.393,5.9696,17.4038,249.3394,-3.8016,10.1307,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94830,8.2987,0.0000,233,62,53,118,104.79,37.66,1.55,0.400,5.9120,17.3643,248.8262,-3.8014,10.4627,0.0000,10.8037,10.8037,0.0000,0.0000,0.0000
94840,8.2988,0.0000,233,62,53,118,104.75,37.66,2.84,0.400,5.9561,17.4046,249.3808,-3.7982,10.5569,0.0000,10.8037,10.8037,0.0000,0.0000,0.0000
94850,8.2988,0.0000,233,62,53,118,104.94,37.95,2.56,0.403,6.0239,17.4328,249.7445,-3.7940,10.1794,0.0000,10.8037,10.8037,0.0000,0.0000,0.0000
94860,8.2989,0.0000,233,62,53,118,105.01,37.74,1.52,0.390,6.1733,17.4286,249.3154,-3.7977,10.3556,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94870,8.2990,0.0000,233,62,53,118,104.89,37.50,2.50,0.393,6.2684,17.3534,248.1705,-3.8058,10.6998,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94880,8.2991,0.0000,233,62,53,118,104.96,37.62,2.42,0.393,6.3132,17.3837,248.5915,-3.8048,10.4006,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94890,8.2991,0.0000,233,62,53,118,105.15,37.85,1.26,0.386,6.2848,17.4391,248.4267,-3.8024,10.1188,0.0000,10.8037,10.8037,0.0000,0.0000,0.0000
94900,8.2992,0.0000,233,62,53,118,105.34,38.18,3.78,0.386,6.2568,17.5065,248.9175,-3.7992,9.9069,0.0000,10.8037,10.8037,0.0000,0.0000,0.0000
94910,8.2994,0.0000,233,62,53,118,105.03,37.67,3.82,0.390,6.1244,17.4656,249.0773,-3.7890,10.3214,0.0000,10.8037,10.8037,0.0000,0.0000,0.0000
94920,8.2996,0.0000,233,62,53,118,104.93,37.63,1.29,0.390,6.0266,17.4238,248.0872,-3.7882,10.5741,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94930,8.2996,0.0000,233,62,53,118,105.04,37.84,2.42,0.390,6.0260,17.4501,247.9506,-3.7896,10.3643,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94940,8.2997,0.0000,233,62,53,118,105.15,37.90,3.72,0.390,6.0770,17.4321,248.2831,-3.7961,10.2449,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94950,8.2998,0.0000,233,62,53,118,105.13,37.72,2.46,0.390,6.1932,17.3577,248.2269,-3.8017,10.5907,0.0000,10.8038,10.8038,0.0000,0.0000,0.0000
94960,8.2999,0.0000,233,62,53,118,105.16,37.66,2.25,0.390,6.3666,17.3332,249.4137,-3.8001,10.6121,0.0000,10.8039,10.8039,0.0000,0.0000,0.0000
94970,8.3002,0.0000,233,62,53,118,105.26,37.81,2.50,0.393,6.4242,17.3910,249.4744,-3.7995,10.3262,0.0000,10.8041,10.8041,0.0000,0.0000,0.0000
94980,8.3003,0.0000,233,62,53,118,105.34,38.06,1.19,0.390,6.3590,17.4688,248.6003,-3.7976,10.0886,0.0000,10.8043,10.8043,0.0000,0.0000,0.0000
94990,8.3005,0.0000,233,62,53,118,105.47,38.36,2.46,0.390,6.3101,17.5355,248.7843,-3.7954,9.9176,0.0000,10.8044,10.8044,0.0000,0.0000,0.0000
95000,8.3006,0.0000,233,62,53,118,105.59,38.65,2.28,0.383,6.2636,17.5871,248.2085,-3.7934,9.7200,0.0000,10.8045,10.8045,0.0000,0.0000,0.0000
95010,8.3008,0.0000,233,62,53,118,105.70,38.81,2.39,0.390,6.1996,17.5956,248.1594,-3.7941,9.6882,0.0000,10.8045,10.8045,0.0000,0.0000,0.0000
95020,8.3009,0.0000,233,62,53,118,105.76,38.92,3.71,0.397,6.1586,17.6195,248.3039,-3.7962,9.7860,0.0000,10.8046,10.8046,0.0000,0.0000,0.0000
95030,8.3011,0.0000,233,62,53,118,105.63,38.54,2.37,0.393,6.0362,17.5129,248.0345,-3.7967,10.1104,0.0000,10.8046,10.8046,0.0000,0.0000,0.0000
95040,8.3012,0.0000,233,62,53,118,105.30,38.22,2.50,0.397,5.8323,17.4666,248.3275,-3.7987,10.3863,0.0000,10.8046,10.8046,0.0000,0.0000,0.0000
95050,8.3013,0.0000,233,62,53,118,105.17,37.97,1.18,0.393,5.9095,17.3732,248.0177,-3.8013,10.4485,0.0000,10.8046,10.8046,0.0000,0.0000,0.0000
95060,8.3015,0.0000,233,62,53,118,105.08,37.74,2.37,0.397,6.0049,17.1854,248.3733,-3.8009,10.6041,0.0000,10.8047,10.8047,0.0000,0.0000,0.0000
95070,8.3016,0.0000,233,62,53,118,105.18,37.83,2.28,0.397,6.0502,17.1836,248.2967,-3.7993,10.3819,0.0000,10.8048,10.8048,0.0000,0.0000,0.0000
95080,8.3017,0.0000,233,62,53,118,105.21,37.83,3.60,0.393,6.0658,17.2178,248.2401,-3.7942,10.2603,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95090,8.3018,0.0000,233,62,53,118,105.23,37.86,4.92,0.393,6.0952,17.2447,248.8622,-3.7911,10.3212,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95100,8.3019,0.0000,233,62,53,118,105.00,37.66,1.19,0.390,6.0483,17.3984,248.1251,-3.7955,10.5383,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95110,8.3019,0.0000,233,62,53,118,105.00,37.81,2.60,0.397,6.1071,17.4749,248.5934,-3.7957,10.4164,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95120,8.3019,0.0000,233,62,53,118,105.14,38.10,2.68,0.400,6.0848,17.5218,248.7638,-3.7953,10.1271,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95130,8.3019,0.0000,233,62,53,118,105.23,38.28,0.09,0.393,6.0566,17.5471,248.2557,-3.7962,10.0330,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95140,8.3020,0.0000,233,62,53,118,105.30,38.33,2.64,0.397,6.0303,17.5299,248.8404,-3.7940,10.0715,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95150,8.3021,0.0000,233,62,53,118,105.55,38.45,2.76,0.393,6.0175,17.5013,248.9236,-3.7930,10.2541,0.0000,10.8050,10.8050,0.0000,0.0000,0.0000
95160,8.3022,0.0000,233,62,53,118,105.35,38.00,1.31,0.397,6.0962,17.3006,248.2568,-3.7927,10.4754,0.0000,10.8051,10.8051,0.0000,0.0000,0.0000
95170,8.3023,0.0000,233,62,53,118,105.29,37.80,3.83,0.393,6.1460,17.2305,248.9891,-3.7930,10.3448,0.0000,10.8051,10.8051,0.0000,0.0000,0.0000
95180,8.3024,0.0000,233,62,53,118,105.37,37.86,2.60,0.393,6.1947,17.1966,248.5853,-3.7932,10.2166,0.0000,10.8051,10.8051,0.0000,0.0000,0.0000
95190,8.3026,0.0000,233,62,53,118,105.47,38.03,2.18,0.390,6.1222,17.2487,247.9397,-3.7916,10.0224,0.0000,10.8051,10.8051,0.0000,0.0000,0.0000
95200,8.3028,0.0000,233,62,53,118,105.42,37.93,1.52,0.393,6.0024,17.3382,248.0619,-3.7901,10.3400,0.0000,10.8051,10.8051,0.0000,0.0000,0.0000
95210,8.3029,0.0000,233,62,53,118,105.43,37.93,1.16,0.393,6.0377,17.4487,248.4317,-3.7965,10.6220,0.0000,10.8054,10.8054,0.0000,0.0000,0.0000
95220,8.3030,0.0000,233,62,53,118,105.38,37.99,2.57,0.393,6.0804,17.5044,249.3538,-3.7997,10.5101,0.0000,10.8055,10.8055,0.0000,0.0000,0.0000
95230,8.3030,0.0000,233,62,53,118,105.48,38.30,3.75,0.393,6.1092,17.5613,248.8159,-3.7971,10.1368,0.0000,10.8055,10.8055,0.0000,0.0000,0.0000
95240,8.3030,0.0000,233,62,53,118,105.56,38.52,3.75,0.393,6.1136,17.6037,248.6313,-3.7957,9.9153,0.0000,10.8054,10.8054,0.0000,0.0000,0.0000
95250,8.3030,0.0000,233,62,53,118,105.52,38.52,3.76,0.386,6.0766,17.5924,249.6796,-3.7959,9.8707,0.0000,10.8054,10.8054,0.0000,0.0000,0.0000
95260,8.3031,0.0000,233,62,53,118,105.39,38.08,1.11,0.393,6.2951,17.3639,248.7635,-3.7982,10.5891,0.0000,10.8054,10.8054,0.0000,0.0000,0.0000
95270,8.3033,0.0000,233,62,53,118,105.39,38.11,2.33,0.390,6.3039,17.2930,248.3034,-3.7945,10.4844,0.0000,10.8055,10.8055,0.0000,0.0000,0.0000
95280,8.3034,0.0000,233,62,53,118,105.40,38.29,2.35,0.390,6.1686,17.3741,248.3725,-3.7894,10.0972,0.0000,10.8056,10.8056,0.0000,0.0000,0.0000
95290,8.3037,0.0000,233,62,53,118,105.09,37.73,2.73,0.390,6.1245,17.3164,248.9004,-3.7873,11.0975,0.0000,10.8058,10.8058,0.0000,0.0000,0.0000
95300,8.3040,0.0000,234,62,53,119,105.09,37.56,1.51,0.397,6.1228,17.2426,249.7676,-3.7946,12.5462,0.0000,10.8058,10.8058,0.0000,0.0000,0.0000
95310,8.3040,0.0000,235,62,53,120,105.17,37.48,5.07,0.393,6.0343,17.2106,249.7971,-3.7980,12.0454,0.0000,10.8056,10.8056,0.0000,0.0000,0.0000
