frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
53520,7.6552,0.0000,232,48,45,139,105.21,36.10,4.57,0.414,4.5096,14.9138,249.3886,-3.7227,8.3303,0.0010,10.3099,10.3099,0.0000,0.0000,0.0000
53530,7.6553,0.0000,232,48,45,139,105.34,36.26,6.97,0.414,4.5662,14.9306,249.6759,-3.7253,7.9570,0.0010,10.3099,10.3099,0.0000,0.0000,0.0000
53540,7.6554,0.0000,232,48,45,139,105.22,36.20,7.86,0.397,4.5671,14.9831,252.9930,-3.7240,7.7362,0.0010,10.3100,10.3100,0.0000,0.0000,0.0000
53550,7.6556,0.0000,232,48,45,139,105.18,36.09,5.73,0.414,4.4691,14.9573,250.1029,-3.7289,8.0076,0.0010,10.3102,10.3102,0.0000,0.0000,0.0000
53560,7.6558,0.0000,232,48,45,139,105.30,36.22,5.94,0.414,4.4158,14.9098,250.1077,-3.7278,7.9974,0.0010,10.3102,10.3102,0.0000,0.0000,0.0000
53570,7.6559,0.0000,232,48,45,139,105.41,36.42,4.71,0.414,4.4034,14.8848,249.9608,-3.7235,7.9561,0.0010,10.3103,10.3103,0.0000,0.0000,0.0000
53580,7.6560,0.0000,232,48,45,139,105.59,36.76,3.43,0.417,4.4241,14.8865,249.5962,-3.7213,7.7680,0.0010,10.3103,10.3103,0.0000,0.0000,0.0000
53590,7.6561,0.0000,232,48,45,139,105.73,36.63,5.72,0.414,4.4572,14.9222,249.7837,-3.7254,7.6047,0.0010,10.3103,10.3103,0.0000,0.0000,0.0000
53600,7.6563,0.0000,232,48,45,139,105.90,36.34,5.84,0.407,4.7209,14.9290,249.6113,-3.7327,7.9260,0.0010,10.3105,10.3105,0.0000,0.0000,0.0000
53610,7.6565,0.0000,232,48,45,139,105.66,36.01,5.83,0.414,4.6715,14.8942,249.8018,-3.7328,8.2055,0.0010,10.3107,10.3107,0.0000,0.0000,0.0000
53620,7.6567,0.0000,232,48,45,139,105.39,35.83,4.58,0.410,4.5256,14.8361,250.0722,-3.7306,8.3373,0.0010,10.3108,10.3108,0.0000,0.0000,0.0000
53630,7.6567,0.0000,232,48,45,139,105.48,36.10,5.71,0.414,4.4746,14.8460,250.0080,-3.7320,8.0755,0.0010,10.3108,10.3108,0.0000,0.0000,0.0000
53640,7.6568,0.0000,232,48,45,139,105.54,36.32,6.98,0.414,4.4359,14.9124,249.9984,-3.7288,7.8070,0.0010,10.3108,10.3108,0.0000,0.0000,0.0000
53650,7.6569,0.0000,232,48,45,139,105.66,36.46,5.84,0.414,4.3872,14.8974,250.2566,-3.7281,7.7477,0.0010,10.3108,10.3108,0.0000,0.0000,0.0000
53660,7.6570,0.0000,232,48,45,139,105.64,36.38,5.88,0.417,4.3302,14.7881,250.0602,-3.7329,7.8219,0.0010,10.3109,10.3109,0.0000,0.0000,0.0000
53670,7.6572,0.0000,232,48,45,139,105.41,36.24,5.81,0.414,4.2179,14.8245,250.7401,-3.7331,8.1556,0.0010,10.3110,10.3110,0.0000,0.0000,0.0000
53680,7.6573,0.0000,232,48,45,139,105.25,36.35,5.85,0.414,4.2030,14.9741,250.0515,-3.7320,8.1310,0.0010,10.3110,10.3110,0.0000,0.0000,0.0000
53690,7.6573,0.0000,232,48,45,139,105.22,36.51,3.48,0.414,4.2648,15.0247,250.5114,-3.7297,7.8015,0.0010,10.3109,10.3109,0.0000,0.0000,0.0000
53700,7.6573,0.0000,232,48,45,139,105.15,36.42,6.60,0.417,4.3001,15.0056,249.9415,-3.7271,7.5902,0.0010,10.3109,10.3109,0.0000,0.0000,0.0000
53710,7.6574,0.0000,232,48,45,139,105.45,36.33,5.78,0.417,4.4798,14.9746,249.9602,-3.7322,7.8427,0.0010,10.3112,10.3112,0.0000,0.0000,0.0000
53720,7.6574,0.0000,232,48,45,139,105.47,36.27,5.80,0.417,4.5491,14.9075,249.6527,-3.7331,8.2716,0.0010,10.3113,10.3113,0.0000,0.0000,0.0000
53730,7.6576,0.0000,232,48,45,139,105.41,36.22,5.78,0.414,4.5499,14.8981,250.4457,-3.7330,8.1966,0.0010,10.3114,10.3114,0.0000,0.0000,0.0000
53740,7.6577,0.0000,232,48,45,139,105.27,36.29,7.05,0.414,4.5445,14.9372,250.0788,-3.7266,8.0920,0.0010,10.3114,10.3114,0.0000,0.0000,0.0000
53750,7.6578,0.0000,232,48,45,139,105.34,36.45,7.04,0.414,4.5429,14.9557,250.1826,-3.7254,7.8396,0.0010,10.3114,10.3114,0.0000,0.0000,0.0000
53760,7.6580,0.0000,232,48,45,139,105.42,36.28,7.23,0.414,4.4738,14.9197,249.8388,-3.7293,7.8129,0.0010,10.3115,10.3115,0.0000,0.0000,0.0000
53770,7.6581,0.0000,232,48,45,139,105.42,36.13,7.28,0.410,4.4368,14.8506,250.2035,-3.7286,7.9985,0.0010,10.3116,10.3116,0.0000,0.0000,0.0000
53780,7.6583,0.0000,232,48,45,139,105.31,36.02,8.15,0.414,4.3977,14.7849,249.4843,-3.7232,8.0987,0.0010,10.3116,10.3116,0.0000,0.0000,0.0000
53790,7.6584,0.0000,232,48,45,139,105.38,36.15,5.80,0.410,4.3705,14.8241,250.1504,-3.7233,7.8702,0.0010,10.3117,10.3117,0.0000,0.0000,0.0000
53800,7.6585,0.0000,232,48,45,139,105.52,36.21,9.50,0.417,4.4074,14.8269,249.7271,-3.7232,7.9137,0.0010,10.3118,10.3118,0.0000,0.0000,0.0000
53810,7.6586,0.0000,232,48,45,139,105.66,36.33,8.34,0.417,4.5502,14.7935,250.2219,-3.7271,8.0184,0.0010,10.3119,10.3119,0.0000,0.0000,0.0000
53820,7.6587,0.0000,232,48,45,139,105.73,36.50,5.83,0.414,4.5338,14.7685,249.8208,-3.7305,7.8866,0.0010,10.3120,10.3120,0.0000,0.0000,0.0000
53830,7.6589,0.0000,232,48,45,139,105.65,36.48,7.30,0.407,4.4351,14.7406,251.4876,-3.7302,7.9303,0.0010,10.3122,10.3122,0.0000,0.0000,0.0000
53840,7.6591,0.0000,232,48,45,139,105.53,36.34,5.85,0.410,4.3366,14.8650,249.7208,-3.7291,8.0272,0.0010,10.3123,10.3123,0.0000,0.0000,0.0000
53850,7.6592,0.0000,232,48,45,139,105.48,36.41,7.15,0.407,4.3002,14.9149,250.5762,-3.7270,7.8639,0.0010,10.3123,10.3123,0.0000,0.0000,0.0000
53860,7.6592,0.0000,232,48,45,139,105.27,36.23,7.11,0.410,4.3391,14.8830,249.8169,-3.7217,7.8149,0.0010,10.3122,10.3122,0.0000,0.0000,0.0000
53870,7.6592,0.0000,232,48,45,139,105.19,36.21,6.93,0.414,4.3527,14.8434,249.2371,-3.7185,7.8713,0.0010,10.3121,10.3121,0.0000,0.0000,0.0000
53880,7.6592,0.0000,232,48,45,139,105.27,36.11,4.72,0.410,4.3628,14.7836,249.9309,-3.7214,7.9707,0.0010,10.3121,10.3121,0.0000,0.0000,0.0000
53890,7.6593,0.0000,232,48,45,139,105.47,35.97,5.95,0.414,4.4119,14.6989,249.7383,-3.7260,8.5996,0.0010,10.3123,10.3123,0.0000,0.0000,0.0000
53900,7.6595,0.0000,232,48,45,139,105.79,36.25,6.12,0.414,4.5755,14.7014,250.3713,-3.7310,8.4665,0.0010,10.3125,10.3125,0.0000,0.0000,0.0000
53910,7.6596,0.0000,232,48,45,139,106.00,36.46,8.26,0.410,4.5910,14.7591,250.1488,-3.7341,8.0160,0.0010,10.3127,10.3127,0.0000,0.0000,0.0000
53920,7.6599,0.0000,232,48,45,139,105.89,36.65,7.03,0.410,4.5205,14.9198,249.8213,-3.7341,7.7851,0.0010,10.3128,10.3128,0.0000,0.0000,0.0000
53930,7.6600,0.0000,232,48,45,139,105.70,36.67,5.86,0.414,4.4732,14.9559,249.5897,-3.7315,7.9461,0.0010,10.3129,10.3129,0.0000,0.0000,0.0000
53940,7.6602,0.0000,232,48,45,139,105.60,36.72,5.81,0.414,4.4205,14.9620,249.6658,-3.7278,7.8711,0.0010,10.3130,10.3130,0.0000,0.0000,0.0000
53950,7.6602,0.0000,232,48,45,139,105.66,36.86,8.28,0.417,4.3968,14.9323,250.1406,-3.7306,7.6634,0.0010,10.3129,10.3129,0.0000,0.0000,0.0000
53960,7.6603,0.0000,232,48,45,139,105.35,36.48,7.25,0.421,4.3092,14.9181,250.2397,-3.7320,7.6465,0.0010,10.3131,10.3131,0.0000,0.0000,0.0000
53970,7.6605,0.0000,232,48,45,139,104.96,36.10,5.95,0.414,4.2842,14.9754,250.3515,-3.7330,7.7272,0.0010,10.3133,10.3133,0.0000,0.0000,0.0000
53980,7.6605,0.0000,232,48,45,139,104.81,35.87,5.90,0.414,4.3389,14.9680,249.8646,-3.7318,7.9246,0.0010,10.3133,10.3133,0.0000,0.0000,0.0000
53990,7.6605,0.0000,232,48,45,139,104.85,35.79,6.62,0.407,4.3234,14.9735,249.3829,-3.7298,8.1678,0.0010,10.3133,10.3133,0.0000,0.0000,0.0000
54000,7.6605,0.0000,232,48,45,139,105.15,35.89,4.63,0.414,4.4192,14.9420,249.7035,-3.7328,8.3395,0.0010,10.3133,10.3133,0.0000,0.0000,0.0000
54010,7.6605,0.0000,232,48,45,139,105.31,36.12,4.91,0.414,4.4585,14.9361,250.4389,-3.7338,8.0483,0.0010,10.3133,10.3133,0.0000,0.0000,0.0000
54020,7.6607,0.0000,232,48,45,139,105.29,36.06,5.69,0.414,4.5192,14.8595,249.3836,-3.7361,7.7242,0.0010,10.3134,10.3134,0.0000,0.0000,0.0000
54030,7.6609,0.0000,232,48,45,139,105.29,36.00,4.43,0.410,4.4687,14.7654,250.2628,-3.7346,7.7872,0.0010,10.3135,10.3135,0.0000,0.0000,0.0000
54040,7.6611,0.0000,232,48,45,139,105.34,36.04,4.60,0.414,4.4296,14.7105,249.8561,-3.7341,7.7992,0.0010,10.3135,10.3135,0.0000,0.0000,0.0000
54050,7.6612,0.0000,232,48,45,139,105.49,36.21,4.80,0.414,4.4244,14.7518,249.8302,-3.7342,7.6689,0.0010,10.3135,10.3135,0.0000,0.0000,0.0000
54060,7.6612,0.0000,232,48,45,139,105.49,36.35,4.85,0.414,4.4832,14.8082,249.8535,-3.7292,7.5156,0.0010,10.3134,10.3134,0.0000,0.0000,0.0000
54070,7.6613,0.0000,232,48,45,139,105.55,36.44,3.43,0.417,4.5244,14.8134,248.9232,-3.7291,7.6732,0.0010,10.3134,10.3134,0.0000,0.0000,0.0000
54080,7.6614,0.0000,232,48,45,139,105.55,36.24,3.40,0.410,4.5415,14.7633,248.8442,-3.7294,8.3184,0.0010,10.3136,10.3135,0.0000,0.0000,0.0000
54090,7.6615,0.0000,232,48,45,139,105.40,36.01,7.02,0.414,4.5211,14.6807,249.5039,-3.7262,8.3548,0.0010,10.3136,10.3136,0.0000,0.0000,0.0000
54100,7.6616,0.0000,232,48,45,139,105.45,35.83,7.38,0.407,4.4794,14.6193,251.1232,-3.7295,8.1846,0.0010,10.3137,10.3137,0.0000,0.0000,0.0000
54110,7.6618,0.0000,232,48,45,139,105.48,35.96,4.74,0.414,4.4181,14.6303,250.9997,-3.7328,8.1223,0.0010,10.3138,10.3138,0.0000,0.0000,0.0000
54120,7.6619,0.0000,232,48,45,139,105.54,36.16,4.65,0.414,4.3892,14.6534,250.3983,-3.7335,7.8937,0.0010,10.3139,10.3139,0.0000,0.0000,0.0000
54130,7.6621,0.0000,232,48,45,139,105.46,36.13,5.88,0.410,4.3050,14.6977,249.8827,-3.7307,7.8746,0.0010,10.3139,10.3139,0.0000,0.0000,0.0000
54140,7.6622,0.0000,232,48,45,139,105.42,36.18,4.95,0.414,4.2877,14.6784,249.7637,-3.7298,7.9578,0.0010,10.3140,10.3140,0.0000,0.0000,0.0000
54150,7.6623,0.0000,232,48,45,139,105.41,36.18,4.86,0.414,4.4562,14.8385,249.6306,-3.7287,8.3743,0.0010,10.3142,10.3142,0.0000,0.0000,0.0000
54160,7.6625,0.0000,232,48,45,139,105.45,36.51,5.88,0.414,4.7615,15.0291,249.1504,-3.7293,8.1319,0.0010,10.3143,10.3143,0.0000,0.0000,0.0000
54170,7.6625,0.0000,232,48,45,139,105.33,36.51,7.07,0.414,4.6578,15.0872,250.1163,-3.7306,7.9168,0.0010,10.3144,10.3144,0.0000,0.0000,0.0000
54180,7.6626,0.0000,232,48,45,139,105.06,36.30,7.49,0.410,4.4842,15.0605,250.7895,-3.7254,8.1635,0.0010,10.3144,10.3144,0.0000,0.0000,0.0000
54190,7.6626,0.0000,232,48,45,139,105.04,36.03,5.90,0.417,4.3855,15.0505,249.4186,-3.7243,8.1203,0.0010,10.3146,10.3146,0.0000,0.0000,0.0000
54200,7.6625,0.0000,232,48,45,139,105.05,36.00,5.81,0.410,4.3606,14.9675,249.5662,-3.7229,7.9557,0.0010,10.3145,10.3145,0.0000,0.0000,0.0000
54210,7.6625,0.0000,232,48,45,139,105.20,36.21,5.77,0.410,4.3973,14.9375,249.6354,-3.7242,7.8009,0.0010,10.3144,10.3144,0.0000,0.0000,0.0000
54220,7.6625,0.0000,232,48,45,139,105.40,36.46,4.52,0.410,4.4619,14.9203,249.4293,-3.7275,7.5785,0.0010,10.3144,10.3144,0.0000,0.0000,0.0000
54230,7.6626,0.0000,232,48,45,139,105.57,36.50,4.75,0.410,4.4485,14.8520,250.4578,-3.7284,7.5550,0.0010,10.3145,10.3145,0.0000,0.0000,0.0000
54240,7.6628,0.0000,232,48,45,139,105.54,36.39,7.03,0.414,4.4193,14.7693,249.0305,-3.7254,8.0126,0.0010,10.3146,10.3146,0.0000,0.0000,0.0000
54250,7.6630,0.0000,232,48,45,139,105.43,36.24,6.19,0.414,4.4232,14.7681,249.9419,-3.7208,8.0178,0.0010,10.3148,10.3148,0.0000,0.0000,0.0000
54260,7.6633,0.0000,232,48,45,139,105.51,36.04,5.96,0.414,4.5865,14.7426,249.6138,-3.7225,8.5725,0.0010,10.3152,10.3152,0.0000,0.0000,0.0000
54270,7.6635,0.0000,232,48,45,139,105.59,36.06,5.82,0.410,4.6316,14.7454,251.2246,-3.7291,8.3159,0.0010,10.3155,10.3155,0.0000,0.0000,0.0000
54280,7.6637,0.0000,232,48,45,139,105.38,35.81,10.81,0.414,4.5051,14.7493,250.4005,-3.7258,7.9695,0.0010,10.3155,10.3155,0.0000,0.0000,0.0000
54290,7.6638,0.0000,232,48,45,139,105.26,35.81,8.36,0.414,4.4268,14.7954,250.2392,-3.7230,8.1542,0.0010,10.3155,10.3155,0.0000,0.0000,0.0000
54300,7.6638,0.0000,232,48,45,139,105.20,35.82,8.45,0.414,4.3664,14.8091,249.0600,-3.7226,8.3112,0.0010,10.3155,10.3155,0.0000,0.0000,0.0000
54310,7.6637,0.0000,232,48,45,139,105.27,36.02,7.22,0.417,4.3413,14.8566,250.0616,-3.7304,8.1268,0.0010,10.3155,10.3155,0.0000,0.0000,0.0000
54320,7.6637,0.0000,232,48,45,139,105.41,36.18,7.24,0.417,4.3738,14.9238,249.7947,-3.7346,7.8355,0.0010,10.3154,10.3154,0.0000,0.0000,0.0000
54330,7.6637,0.0000,232,48,45,139,105.47,36.30,7.23,0.417,4.4323,14.9580,250.3058,-3.7342,7.6190,0.0010,10.3154,10.3154,0.0000,0.0000,0.0000
54340,7.6637,0.0000,232,48,45,139,105.40,36.29,7.38,0.410,4.4533,14.9352,250.6916,-3.7317,7.6568,0.0010,10.3153,10.3153,0.0000,0.0000,0.0000
54350,7.6638,0.0000,232,48,45,139,105.36,36.15,5.86,0.421,4.3997,14.8153,249.8756,-3.7350,8.0584,0.0010,10.3152,10.3152,0.0000,0.0000,0.0000
54360,7.6639,0.0000,232,48,45,139,105.43,36.26,4.62,0.417,4.3390,14.7839,249.8075,-3.7305,7.9263,0.0010,10.3151,10.3151,0.0000,0.0000,0.0000
54370,7.6640,0.0000,232,48,45,139,105.63,36.31,5.58,0.410,4.4081,14.8046,249.6644,-3.7294,7.8455,0.0010,10.3151,10.3151,0.0000,0.0000,0.0000
54380,7.6641,0.0000,232,48,45,139,105.74,36.32,6.17,0.417,4.5348,14.8912,250.6013,-3.7312,7.9507,0.0010,10.3153,10.3153,0.0000,0.0000,0.0000
54390,7.6643,0.0000,232,48,45,139,105.55,36.11,7.24,0.414,4.4269,14.9305,250.5655,-3.7320,8.1757,0.0010,10.3157,10.3157,0.0000,0.0000,0.0000
54400,7.6645,0.0000,232,48,45,139,105.47,36.21,7.13,0.414,4.4123,14.9822,250.0320,-3.7289,8.1391,0.0010,10.3158,10.3158,0.0000,0.0000,0.0000
54410,7.6646,0.0000,232,48,45,139,105.43,36.36,5.58,0.417,4.4416,15.0269,248.7107,-3.7223,7.9493,0.0010,10.3158,10.3158,0.0000,0.0000,0.0000
54420,7.6647,0.0000,232,48,45,139,105.32,36.36,5.78,0.417,4.5330,15.0625,250.3251,-3.7183,7.6573,0.0010,10.3159,10.3159,0.0000,0.0000,0.0000
54430,7.6649,0.0000,232,48,45,139,105.42,36.60,5.70,0.414,4.5375,15.0469,249.9297,-3.7175,7.5102,0.0010,10.3159,10.3159,0.0000,0.0000,0.0000
54440,7.6650,0.0000,232,48,45,139,105.42,36.64,4.47,0.417,4.4808,14.9327,250.1083,-3.7165,7.5507,0.0010,10.3159,10.3159,0.0000,0.0000,0.0000
54450,7.6653,0.0000,232,48,45,139,105.13,35.96,4.65,0.417,4.4366,15.0202,250.3897,-3.7173,9.2648,0.0010,10.3164,10.3164,0.0000,0.0000,0.0000
54460,7.6656,0.0000,232,48,45,139,105.22,35.79,4.70,0.414,4.6909,15.0322,250.4582,-3.7224,9.6890,0.0010,10.3167,10.3167,0.0000,0.0000,0.0000
54470,7.6657,0.0000,232,48,45,139,105.33,35.91,4.73,0.414,4.5657,15.1248,250.1160,-3.7251,8.7219,0.0010,10.3169,10.3169,0.0000,0.0000,0.0000
54480,7.6658,0.0000,232,48,45,139,105.23,35.90,5.83,0.410,4.4181,15.1145,251.2220,-3.7255,7.9871,0.0010,10.3169,10.3169,0.0000,0.0000,0.0000
54490,7.6658,0.0000,232,48,45,139,105.13,35.75,3.43,0.414,4.3586,15.0392,250.6522,-3.7251,7.8888,0.0010,10.3169,10.3169,0.0000,0.0000,0.0000
54500,7.6658,0.0000,232,48,45,139,105.06,35.64,5.89,0.410,4.3285,14.9712,250.3022,-3.7269,8.2802,0.0010,10.3168,10.3168,0.0000,0.0000,0.0000
54510,7.6658,0.0000,232,48,45,139,105.16,35.85,4.75,0.407,4.3635,14.9792,251.1914,-3.7339,8.1813,0.0010,10.3168,10.3168,0.0000,0.0000,0.0000
54520,7.6658,0.0000,232,48,45,139,105.18,36.03,5.98,0.407,4.4102,15.0075,250.2489,-3.7350,7.8984,0.0010,10.3166,10.3166,0.0000,0.0000,0.0000
54530,7.6659,0.0000,232,48,45,139,105.25,36.20,4.63,0.414,4.4306,14.9985,250.0725,-3.7341,7.6934,0.0010,10.3165,10.3165,0.0000,0.0000,0.0000
54540,7.6659,0.0000,232,48,45,139,105.43,36.24,3.28,0.417,4.4453,14.9835,249.6054,-3.7354,7.5264,0.0010,10.3166,10.3166,0.0000,0.0000,0.0000
54550,7.6661,0.0000,232,48,45,139,105.21,35.88,4.70,0.414,4.3851,14.8990,250.3515,-3.7349,7.8917,0.0010,10.3168,10.3168,0.0000,0.0000,0.0000
54560,7.6662,0.0000,232,48,45,139,105.17,35.91,4.64,0.417,4.3611,14.8328,249.8030,-3.7331,8.1951,0.0010,10.3168,10.3168,0.0000,0.0000,0.0000
54570,7.6662,0.0000,232,48,45,139,105.36,36.21,4.60,0.410,4.3873,14.8075,250.5104,-3.7333,7.9791,0.0010,10.3167,10.3167,0.0000,0.0000,0.0000
54580,7.6662,0.0000,232,48,45,139,105.40,36.15,2.22,0.414,4.3136,14.8240,249.7454,-3.7312,8.1501,0.0010,10.3167,10.3167,0.0000,0.0000,0.0000
54590,7.6663,0.0000,232,48,45,139,105.49,35.78,5.61,0.414,4.4071,14.7854,249.7561,-3.7353,8.3951,0.0010,10.3168,10.3168,0.0000,0.0000,0.0000
54600,7.6664,0.0000,232,48,45,139,105.59,35.82,4.56,0.417,4.5386,14.7906,251.0387,-3.7396,8.1535,0.0010,10.3170,10.3170,0.0000,0.0000,0.0000
54610,7.6666,0.0000,232,48,45,139,105.21,35.62,7.01,0.414,4.5815,14.8505,249.7607,-3.7312,7.9317,0.0010,10.3171,10.3171,0.0000,0.0000,0.0000
54620,7.6667,0.0000,232,48,45,139,105.16,35.75,6.95,0.414,4.5688,14.9027,249.7787,-3.7266,7.9735,0.0010,10.3173,10.3173,0.0000,0.0000,0.0000
54630,7.6668,0.0000,232,48,45,139,105.16,35.83,5.66,0.414,4.5141,14.8941,249.5518,-3.7292,7.9739,0.0010,10.3174,10.3174,0.0000,0.0000,0.0000
54640,7.6669,0.0000,232,48,45,139,105.25,36.01,5.73,0.414,4.4870,14.8781,249.7688,-3.7314,7.8811,0.0010,10.3173,10.3173,0.0000,0.0000,0.0000
54650,7.6669,0.0000,232,48,45,139,105.42,36.31,5.77,0.417,4.4804,14.8723,249.6969,-3.7314,7.6967,0.0010,10.3173,10.3173,0.0000,0.0000,0.0000
54660,7.6669,0.0000,232,48,45,139,105.40,36.42,5.84,0.417,4.4477,14.8466,249.7246,-3.7291,7.9854,0.0010,10.3173,10.3173,0.0000,0.0000,0.0000
54670,7.6670,0.0000,232,48,45,139,105.53,36.64,8.04,0.414,4.4492,14.8805,249.3295,-3.7286,7.9238,0.0010,10.3173,10.3173,0.0000,0.0000,0.0000
54680,7.6671,0.0000,232,48,45,139,105.67,36.35,5.69,0.417,4.6313,14.8333,249.0554,-3.7316,7.9981,0.0010,10.3174,10.3174,0.0000,0.0000,0.0000
54690,7.6673,0.0000,232,48,45,139,105.80,36.46,6.92,0.414,4.7135,14.7998,249.5764,-3.7357,7.8133,0.0010,10.3175,10.3175,0.0000,0.0000,0.0000
54700,7.6676,0.0000,232,48,45,139,105.61,36.40,5.70,0.417,4.5839,14.8718,249.2216,-3.7386,7.7484,0.0010,10.3177,10.3177,0.0000,0.0000,0.0000
54710,7.6678,0.0000,232,48,45,139,105.47,36.29,6.91,0.410,4.4320,14.8863,249.5740,-3.7411,7.9220,0.0010,10.3180,10.3180,0.0000,0.0000,0.0000
54720,7.6680,0.0000,232,48,45,139,105.29,36.19,9.56,0.414,4.2814,14.9463,249.9508,-3.7344,8.1229,0.0010,10.3180,10.3180,0.0000,0.0000,0.0000
54730,7.6681,0.0000,232,48,45,139,105.00,36.11,7.03,0.414,4.2167,15.0810,248.8629,-3.7257,8.1703,0.0010,10.3180,10.3180,0.0000,0.0000,0.0000
54740,7.6681,0.0000,232,48,45,139,105.10,36.35,7.00,0.414,4.2525,15.0751,249.4717,-3.7235,7.9673,0.0010,10.3179,10.3179,0.0000,0.0000,0.0000
54750,7.6681,0.0000,232,48,45,139,105.24,36.58,4.57,0.414,4.3082,15.0460,249.2240,-3.7239,7.7004,0.0010,10.3178,10.3177,0.0000,0.0000,0.0000
54760,7.6681,0.0000,232,48,45,139,105.39,36.58,7.06,0.410,4.4109,15.0335,249.8988,-3.7259,7.8520,0.0010,10.3178,10.3178,0.0000,0.0000,0.0000
54770,7.6681,0.0000,232,48,45,139,105.38,36.44,6.92,0.410,4.5301,14.9672,249.9039,-3.7254,8.2359,0.0010,10.3179,10.3179,0.0000,0.0000,0.0000
54780,7.6683,0.0000,232,48,45,139,105.36,36.35,6.95,0.414,4.5427,14.8767,250.4495,-3.7263,8.1621,0.0010,10.3181,10.3181,0.0000,0.0000,0.0000
54790,7.6684,0.0000,232,48,45,139,105.28,36.24,6.97,0.414,4.5089,14.8191,249.8228,-3.7283,7.8697,0.0010,10.3182,10.3182,0.0000,0.0000,0.0000
54800,7.6686,0.0000,232,48,45,139,105.41,36.35,6.61,0.410,4.4827,14.7977,249.1677,-3.7304,7.6547,0.0010,10.3183,10.3183,0.0000,0.0000,0.0000
54810,7.6688,0.0000,232,48,45,139,105.52,36.25,6.98,0.410,4.3976,14.7528,250.7133,-3.7311,7.8314,0.0010,10.3185,10.3185,0.0000,0.0000,0.0000
54820,7.6690,0.0000,232,48,45,139,105.41,35.87,7.10,0.414,4.3668,14.7202,249.6963,-3.7319,8.0547,0.0010,10.3186,10.3186,0.0000,0.0000,0.0000
54830,7.6691,0.0000,232,48,45,139,105.40,35.91,5.86,0.417,4.4318,14.7443,249.6201,-3.7267,8.0019,0.0010,10.3186,10.3186,0.0000,0.0000,0.0000
54840,7.6692,0.0000,232,48,45,139,105.41,36.09,5.79,0.414,4.4642,14.7813,249.3377,-3.7220,7.7911,0.0010,10.3186,10.3187,0.0000,0.0000,0.0000
54850,7.6693,0.0000,232,48,45,139,105.51,36.38,7.08,0.414,4.4431,14.8051,249.9278,-3.7221,7.6518,0.0010,10.3187,10.3187,0.0000,0.0000,0.0000
54860,7.6694,0.0000,232,48,45,139,105.72,36.32,6.03,0.414,4.5360,14.7594,250.3721,-3.7292,8.4699,0.0010,10.3190,10.3190,0.0000,0.0000,0.0000
54870,7.6696,0.0000,232,48,45,139,105.64,36.23,4.66,0.414,4.6147,14.8479,249.4038,-3.7294,8.7861,0.0010,10.3192,10.3192,0.0000,0.0000,0.0000
54880,7.6698,0.0000,232,48,45,139,105.64,36.40,7.01,0.414,4.5252,14.8953,249.8009,-3.7313,8.2815,0.0010,10.3193,10.3193,0.0000,0.0000,0.0000
54890,7.6698,0.0000,232,48,45,139,105.67,36.57,6.98,0.414,4.4564,14.8875,249.9944,-3.7313,7.9451,0.0010,10.3194,10.3194,0.0000,0.0000,0.0000
54900,7.6699,0.0000,232,48,45,139,105.65,36.69,7.02,0.414,4.4343,14.9110,249.6298,-3.7338,7.8055,0.0010,10.3195,10.3195,0.0000,0.0000,0.0000
54910,7.6700,0.0000,232,48,45,139,105.66,36.77,4.55,0.414,4.4633,14.9082,249.2915,-3.7361,7.6961,0.0010,10.3195,10.3195,0.0000,0.0000,0.0000
54920,7.6702,0.0000,232,48,45,139,105.40,36.61,7.31,0.407,4.3926,14.9262,250.8801,-3.7362,7.9605,0.0010,10.3196,10.3196,0.0000,0.0000,0.0000
54930,7.6704,0.0000,232,48,45,139,105.25,36.43,7.09,0.410,4.3791,14.9625,249.8024,-3.7316,8.2393,0.0010,10.3197,10.3197,0.0000,0.0000,0.0000
54940,7.6705,0.0000,232,48,45,139,105.26,36.39,5.59,0.417,4.3937,14.9744,248.4697,-3.7270,8.1135,0.0010,10.3197,10.3197,0.0000,0.0000,0.0000
54950,7.6706,0.0000,232,48,45,139,105.24,36.24,5.75,0.417,4.4049,14.9631,250.2999,-3.7251,7.7991,0.0010,10.3197,10.3197,0.0000,0.0000,0.0000
54960,7.6707,0.0000,232,48,45,139,105.27,36.29,4.59,0.417,4.4058,14.9102,250.1953,-3.7232,7.5445,0.0010,10.3197,10.3197,0.0000,0.0000,0.0000
54970,7.6708,0.0000,232,48,45,139,105.32,36.35,3.36,0.414,4.3842,14.8954,250.1728,-3.7203,7.5001,0.0010,10.3198,10.3198,0.0000,0.0000,0.0000
54980,7.6710,0.0000,232,48,45,139,105.30,36.10,4.75,0.407,4.4076,14.8671,251.1518,-3.7184,8.0912,0.0010,10.3200,10.3200,0.0000,0.0000,0.0000
54990,7.6711,0.0000,232,48,45,139,105.36,35.79,7.05,0.417,4.4451,14.8037,250.2515,-3.7189,8.3034,0.0010,10.3200,10.3200,0.0000,0.0000,0.0000
55000,7.6711,0.0000,232,48,45,139,105.53,36.02,5.82,0.414,4.4782,14.8119,249.9202,-3.7239,8.0365,0.0010,10.3200,10.3200,0.0000,0.0000,0.0000
